Date,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL,SMA_10_AAPL,SMA_20_AAPL,SMA_50_AAPL,EMA_10_AAPL,EMA_20_AAPL,RSI_AAPL,MACD_AAPL,MACD_signal_AAPL,MACD_histogram_AAPL,BB_upper_AAPL,BB_lower_AAPL,BB_width_AAPL,ATR_AAPL,Stoch_AAPL,Williams_R_AAPL,CCI_AAPL,MFI_AAPL,OBV_AAPL,Price_change_AAPL,Price_change_5d_AAPL,Price_change_10d_AAPL,Volatility_AAPL,ADX_AAPL,Parabolic_SAR_AAPL,ROC_AAPL,TRIX_AAPL,ADI_AAPL,pe_ratio_AAPL,peg_ratio_AAPL,price_to_book_AAPL,eps_ttm_AAPL,dividend_yield_AAPL,market_cap_AAPL,shares_outstanding_AAPL,revenue_ttm_AAPL,gross_margins_AAPL,operating_margins_AAPL,return_on_equity_AAPL,debt_to_equity_AAPL,current_ratio_AAPL,VIX_AAPL,US10Y_AAPL,news_sentiment_AAPL,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT,SMA_10_MSFT,SMA_20_MSFT,SMA_50_MSFT,EMA_10_MSFT,EMA_20_MSFT,RSI_MSFT,MACD_MSFT,MACD_signal_MSFT,MACD_histogram_MSFT,BB_upper_MSFT,BB_lower_MSFT,BB_width_MSFT,ATR_MSFT,Stoch_MSFT,Williams_R_MSFT,CCI_MSFT,MFI_MSFT,OBV_MSFT,Price_change_MSFT,Price_change_5d_MSFT,Price_change_10d_MSFT,Volatility_MSFT,ADX_MSFT,Parabolic_SAR_MSFT,ROC_MSFT,TRIX_MSFT,ADI_MSFT,pe_ratio_MSFT,peg_ratio_MSFT,price_to_book_MSFT,eps_ttm_MSFT,dividend_yield_MSFT,market_cap_MSFT,shares_outstanding_MSFT,revenue_ttm_MSFT,gross_margins_MSFT,operating_margins_MSFT,return_on_equity_MSFT,debt_to_equity_MSFT,current_ratio_MSFT,VIX_MSFT,US10Y_MSFT,news_sentiment_MSFT,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY,SMA_10_SPY,SMA_20_SPY,SMA_50_SPY,EMA_10_SPY,EMA_20_SPY,RSI_SPY,MACD_SPY,MACD_signal_SPY,MACD_histogram_SPY,BB_upper_SPY,BB_lower_SPY,BB_width_SPY,ATR_SPY,Stoch_SPY,Williams_R_SPY,CCI_SPY,MFI_SPY,OBV_SPY,Price_change_SPY,Price_change_5d_SPY,Price_change_10d_SPY,Volatility_SPY,ADX_SPY,Parabolic_SAR_SPY,ROC_SPY,TRIX_SPY,ADI_SPY,pe_ratio_SPY,peg_ratio_SPY,price_to_book_SPY,eps_ttm_SPY,dividend_yield_SPY,market_cap_SPY,shares_outstanding_SPY,revenue_ttm_SPY,gross_margins_SPY,operating_margins_SPY,return_on_equity_SPY,debt_to_equity_SPY,current_ratio_SPY,VIX_SPY,US10Y_SPY,news_sentiment_SPY
2021-03-24,117.32306671142578,120.06832806693622,117.30353080035886,119.99016951544908,88530500.0,119.56518936157227,119.19150466918946,125.87565231323242,119.20227585217619,120.39693665460561,42.73966402549892,-1.8130702492448876,-2.1091921769225404,0.2961219276776528,124.0315296572744,114.35147968110451,8.121426105859165,3.5240345927902412,35.240551616752626,-64.75944838324737,-47.92202531412742,39.36409968605357,77231400.0,-0.019993503487908182,-0.03743192895893055,0.0009167723053924437,2.482880430663181,28.233613810319536,117.25770243121823,3.205554418727828,-0.2735007403385272,1769876958.025409,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,21.200000762939453,1.6139999628067017,0.0,227.25042724609375,229.7018607932665,227.11530909352163,229.55709660364425,25620100.0,227.05158081054688,225.0788459777832,225.17654052734375,226.5702778956351,226.3060246912752,51.712177419032784,0.40837024585991344,0.2480452668381976,0.16032497902171583,231.89977749520264,218.25791446036376,6.060926328094565,5.051388071250082,61.68644545756651,-38.31355454243349,72.75366512628942,50.6660894416354,751225100.0,-0.008923036217326819,-0.0066653029206863446,0.013079832390074042,3.4990640389638363,16.277218203730637,222.11587883190595,3.548992553177806,0.001468099771501656,398495932.53783303,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,21.200000762939453,1.6139999628067017,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.2391815185547,228.67880284889418,223.49603910258872,227.09598402035778,34061900.0,226.5892791748047,225.24050674438476,225.5221337890625,226.14644219071135,226.10918248434945,47.73979955546251,0.1996348303732418,0.23836317954520647,-0.03872834917196466,231.81651672563487,218.66449676313465,5.839100680689664,5.060772048039751,37.42833876676798,-62.57166123323202,-0.6495984653053706,42.07487730948381,717163200.0,-0.013250781369392617,0.0070215233430857005,-0.02019999982665177,3.373421941929253,15.405346243229042,222.95824553346856,-0.6159741423816423,0.001165012655315089,374202119.1794189,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,19.809999465942383,1.6139999628067017,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.9755859375,373.3805982253649,367.61614370382983,368.2189480110559,114409100.0,369.2898254394531,366.02364654541014,363.0212713623047,368.32729510747544,366.87705655468017,59.364020146909056,2.029093129460307,2.0141649718010894,0.014928157659217511,376.4024650990894,355.6448279917309,5.671119148522892,5.342493489771643,93.49580438024452,-6.504195619755482,91.36172460044098,48.14712465454968,503626700.0,0.016114783055774407,0.016688643395430747,0.008163444763671146,5.324221578147345,12.729453662577285,361.5974181666041,1.975706385997421,0.07573729314333165,728976756.0671965,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,18.860000610351562,1.659999966621399,0.0
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.7872619628906,373.7009112131859,369.98980219608274,371.4874281073502,108107600.0,369.3523773193359,366.375537109375,363.3708221435547,369.13819817209634,367.439933260224,59.07153824280002,2.25812253473174,2.06295648438722,0.19516605034452006,377.1625120663847,355.5885621523653,5.888479914416034,5.225966027438182,91.94832311219481,-8.051676887805185,95.69774479037879,48.03113998785584,395519100.0,-0.0005049230612133027,0.008125418780185356,0.001680771359006572,5.533601395188335,11.945934705637837,361.5974181666041,0.901160089357732,0.07771788566210203,783853676.3776393,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,20.739999771118164,1.7209999561309814,0.0
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.7982482910156,372.476421181787,370.1875697100177,371.5062599798871,76262200.0,369.36296997070315,366.8206756591797,363.75241516113283,369.62184364826345,367.85501088220417,57.470140099728354,2.3329322597978717,2.1169516394693506,0.21598062032852106,377.7305441945255,355.9108071238339,5.948338934680113,5.038375043540662,83.82147609632142,-16.17852390367858,77.81282692123898,40.857088824360076,319256900.0,-0.0026530243191985603,0.013427424570556568,0.0002849844009835678,5.596644470679902,11.218381388479783,362.0815578884674,0.49810681629448755,0.07991156602873697,814923816.2824467,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,19.610000610351562,1.7259999513626099,0.0
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.30523681640625,374.8782309860344,372.3445039594452,372.3727599627481,112734200.0,369.39751892089845,367.58150177001954,364.1087579345703,370.29155149701666,368.37408001879487,59.28150158075629,2.4851733539999827,2.190595982375477,0.2945773716245057,378.06340445350105,357.09959908653803,5.703172021991247,4.898489875789098,88.15588931931336,-11.84411068068664,103.53721323589193,42.08939585204901,431991100.0,0.00405324267211471,0.022734406026478693,0.0009263452810681638,5.377102620957667,10.848719222546029,362.5463320214561,0.3072571733520864,0.08280112919319982,787682211.8988082,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,19.399999618530273,1.746000051498413,0.0
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.90017700195312,234.37308312806474,229.75009881096892,230.15545323053863,30338000.0,227.13554992675782,226.40880279541017,227.47919708251953,227.73419407932917,226.99381846816706,58.9656890572806,0.8149329250125277,0.36055687160798716,0.4543760534045405,232.70090472043532,220.11670087038502,5.558177815825371,5.227367877945613,96.36774491627715,-3.632255083722848,200.66636342501866,43.813183972893285,766585100.0,0.027908648802372316,0.04308344071706771,0.050407475444848915,3.2277801820945657,13.77817592878903,223.04244597536655,1.9519672112393982,0.010421128524551179,419827208.0821944,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,17.329999923706055,1.6790000200271606,0.0,377.3366394042969,377.39318016304185,375.04781660011315,375.25503689995696,99682900.0,370.3778503417969,368.7654632568359,364.4473388671875,371.57247657106757,369.2276571031284,63.73160789508768,2.8977228695284794,2.3320213598060775,0.5657015097224019,377.9589228089511,359.5720037047207,4.986074059604755,4.840593695135277,99.6420510846028,-0.35794891539720375,155.1843145295531,48.38489588156587,531674000.0,0.01079921252182503,0.027995804399759905,0.026673266169196408,4.716145240620322,11.039604680631625,363.2862459593308,1.5185456616277002,0.08802457046070161,882558908.8103102,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,17.329999923706055,1.6790000200271606,0.0
2021-04-05,122.99921417236328,123.253225753395,120.23441673703898,121.0159873923934,88651200.0,119.20468826293946,118.96533546447753,124.7625341796875,119.6687772171492,119.9477255721362,55.2425133207914,-0.8505810567166776,-1.516215790696261,0.6656347339795834,123.26027158019706,114.67039934875801,7.220483343237357,3.147247774255058,84.21052348533657,-15.789476514663447,144.010346303881,53.36200171604361,547358700.0,0.02357743445102556,0.03869343738896225,0.04925419935900921,2.2032557391584637,22.763124686228405,116.12140478537988,0.9137586018529433,-0.19678165288098795,1895805485.8162975,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,17.90999984741211,1.7200000286102295,0.0,240.3858642578125,241.24483268507507,234.23795240760288,234.2958580748924,36910600.0,228.94227752685546,227.25184707641603,227.9543701171875,230.0344977481443,228.26925140051424,64.62311123272298,1.7823783501487185,0.6449211673161335,1.137457182832585,235.8632356442482,218.64045850858386,7.578718218238717,5.378602721172493,95.68170483088758,-4.31829516911241,294.51917765854233,51.20564098757808,803495700.0,0.027728440991326098,0.05323909271802241,0.08126750058391052,4.417549125994684,15.403586545969274,223.26905871842052,5.075102629444094,0.02675509862463979,447688120.1252722,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,17.90999984741211,1.7200000286102295,0.0,382.7525329589844,383.29885400017923,379.9456742285521,380.0210139869953,91684800.0,371.9677734375,369.8949142456055,364.8876672363281,373.60521409614336,370.51574051797184,68.68329630838818,3.6199600342677627,2.5896090946984147,1.030350939569348,380.0804910653191,359.7093374258919,5.507281353401104,4.920709473760068,97.4825580879325,-2.5174419120675102,239.83465628521387,49.16929875137756,623358800.0,0.014352949035740581,0.02621336996336998,0.04333947894231205,5.225090660263267,12.251813969085736,364.4148006956277,2.625695055577853,0.09730176808497883,944367985.5809313,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,17.90999984741211,1.7200000286102295,0.0
2021-04-06,123.30205535888672,124.20085629367989,122.75496043398816,123.585374503169,80171300.0,119.48019027709961,119.44648704528808,124.51531387329102,120.32937324291964,120.26718555182673,55.815459475235144,-0.49310730571393435,-1.3115940936997958,0.8184867879858615,123.40790830889367,115.4850657816825,6.632964035356881,3.0257226375005346,88.87547089217833,-11.124529107821678,177.6898692461888,52.19941871715999,627530000.0,0.0024621391978900675,0.0397068109173595,0.022854316878350822,2.032166229974576,21.66034471100401,116.26404120474018,4.712529585444188,-0.1729712047484095,1876304269.4305782,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,18.1200008392334,1.656000018119812,0.0,239.21803283691406,240.70433221391554,238.2722059606404,238.9767494186055,22931900.0,230.0878890991211,228.2396614074707,228.38731353759766,231.70423140064787,229.31199248969517,62.940399303387956,2.4268760673188012,1.001312147316667,1.4255639200021342,237.5538275270405,218.92549528790087,8.161741970815024,5.168140116322681,89.81066158512478,-10.189338414875225,246.10618719619043,50.74086127919516,780563800.0,-0.004858153471312021,0.05364736529233993,0.05029864460136779,4.778066403201808,16.9128964047795,223.98808967708672,7.428909705787707,0.04773896589438086,442592142.34749436,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,18.1200008392334,1.656000018119812,0.0,382.52655029296875,383.58147955937704,381.84837737246824,382.18747820505183,62021000.0,373.24216613769534,371.1027236938477,365.34901123046876,375.22727522283884,371.6596271632096,68.26449351474402,4.126535149703045,2.896994305699341,1.2295408440037043,381.2643841071011,360.9410632805943,5.476467707974338,4.693023238984978,95.20139046393362,-4.798609536066396,219.92219086200458,48.8002974603978,561337800.0,-0.0005904145539380456,0.026125593129970204,0.034463293295217357,5.212821802619335,13.421459348054126,366.3032060260829,4.079419217206667,0.10856255867862366,930885338.3913713,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1200008392334,1.656000018119812,0.0
2021-04-07,124.953125,124.97266091095268,122.2567146183403,122.93081907715764,83466700.0,120.00384063720703,119.77914199829101,124.22600234985352,121.17005538057062,120.7134654992718,58.90419515118878,-0.07570656297950507,-1.0644165875557376,0.9887100245762326,124.36738336687188,115.19090062971014,7.661169201973965,3.00359575572281,99.77928657045365,-0.2207134295463528,171.55705462011508,59.36548461743419,710996700.0,0.013390447031135233,0.06672231543695184,0.043740823453619404,2.3537181591527636,20.877298953387136,116.58151380829777,6.592218504384391,-0.14422542395563206,1958570210.7681925,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,17.15999984741211,1.652999997138977,0.0,241.1869659423828,242.18105272337678,238.57146120951424,239.1698395403096,22719800.0,231.27694091796874,229.01755981445314,228.79069061279296,233.4283649536906,230.4429423423321,64.6134004210463,3.061233602662469,1.4132964383858275,1.6479371642766414,239.8109194781136,218.22420015079268,9.425792216461554,5.0568152161469575,95.22706955510743,-4.77293044489256,206.3653914452405,56.882391743768615,803283600.0,0.008230705194415933,0.07785207082999301,0.051856530290596226,5.536876680592365,18.519666263965973,224.67835939740624,8.487089556249332,0.07252197589569516,452797810.0640557,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,17.15999984741211,1.652999997138977,0.0,382.96923828125,383.31773861198445,381.8954812823564,382.35700563985165,55836300.0,374.8518798828125,372.07683715820315,365.7908557128906,376.63490486982266,372.73673298397534,68.66754466311933,4.511712585081284,3.2199379615757295,1.2917746235055545,382.8484036157761,361.3052707006302,5.78996883538492,4.45939710260234,97.21506746552159,-2.7849325344784215,186.63654241186498,54.61617918100078,617174100.0,0.0011572738884195743,0.030045838143622827,0.043876700939512014,5.525697001758189,14.507558628524775,368.37659885007815,4.393019278101271,0.12067017431884072,959358138.6763414,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15999984741211,1.652999997138977,0.0
2021-04-08,127.35641479492188,127.38572238131025,125.55881326276196,125.97889860580565,88844600.0,121.00717544555664,120.28618240356445,123.98007369995118,122.29484800136174,121.34612733695276,62.96277651735336,0.4438949890481183,-0.7627542722349665,1.2066492612830848,125.7809316168605,114.7914331902684,9.136127032215496,2.9628101575504835,99.73981924658305,-0.26018075341695324,218.96103691499246,67.31027063139406,799841300.0,0.019233530933475018,0.06721223898696516,0.08551897222542482,2.8187468714893344,20.846625140046086,117.08498263445706,5.648732517861482,-0.10922510668665579,2044564290.4404936,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,16.950000762939453,1.6319999694824219,0.0,244.4201202392578,245.2790886808402,243.21370306137402,243.95686016644666,23625200.0,232.99391021728516,230.02274551391602,229.20480712890625,235.4268659147028,231.7741021420393,67.22952479915747,3.7812669591335464,1.8868905425353715,1.894376416598175,242.49201270281503,217.553478325017,10.841768852936884,4.987908610597702,96.40984045922337,-3.590159540776632,205.06115783924898,63.97808601867857,826908800.0,0.013405178361285852,0.0741400829857044,0.07555406254339259,6.396599101088043,20.41333695265305,225.72852099696448,7.313866750007788,0.10139880665358969,456772150.6460287,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,16.950000762939453,1.6319999694824219,0.0,384.787109375,384.8436213885164,383.28948352748415,384.231388745645,57863100.0,376.82988891601565,373.0287200927734,366.28032470703124,378.117123870764,373.88438787835867,70.33374596494602,4.907089607912326,3.557368290843049,1.3497213170692768,384.7208268110088,361.33661337453805,6.2687434443801076,4.274753245792629,99.75689787714182,-0.24310212285818475,170.3081251895226,61.655309362544266,675037200.0,0.004746780973606368,0.030757330533352834,0.05419098620046747,5.9979241915894566,15.775462216277276,370.20118453519405,4.057650397535305,0.1335356381951656,1013013168.8888533,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,16.950000762939453,1.6319999694824219,0.0
2021-04-09,129.9356231689453,129.97469499267643,126.48695706989602,126.80935551775305,106686700.0,122.2195831298828,120.82546424865723,123.80719009399414,123.68407985001329,122.1641745590473,66.75714930474372,1.0516804059257936,-0.3998673366028145,1.451547742528608,127.70973053984912,113.94119795746533,11.395389761588936,3.00030499792405,99.71795997090611,-0.2820400290938921,215.883747724046,79.53274964700239,906528000.0,0.02025189212633416,0.08130098799401853,0.10291076911719133,3.531554092376216,21.454673754906082,117.90904181420532,8.535992455021978,-0.06714046899634041,2148860648.0299425,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,16.690000534057617,1.6660000085830688,0.0,246.92947387695312,247.0645920118145,243.63836428103437,244.0533647214043,24326800.0,235.262939453125,230.92610931396484,229.65813415527344,237.51824918056647,233.21747087869778,69.13666462818279,4.502480654428382,2.4100085649139737,2.092472089514408,245.38696953151484,216.46524909641485,12.524231461319212,4.876359976325019,99.45841641656212,-0.5415835834378755,176.11508237777204,73.39025946271013,851235600.0,0.010266559214679116,0.05570451909017238,0.10118790215313433,7.4182647678678455,22.385593770643755,227.29256641167453,7.690056385858895,0.13368973744451526,479180227.1393472,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,16.690000534057617,1.6660000085830688,0.0,387.5845947265625,387.75415952302285,384.5422590667275,384.66471135235577,61104600.0,378.8822998046875,373.93505706787107,367.0018670654297,379.83848220818186,375.1891694829495,72.73647332660292,5.384097906176294,3.922714213909698,1.4613836922665957,387.09727780566703,360.7728363300751,7.039843143354678,4.198835189399965,99.3517357756847,-0.6482642243153082,163.08019746255331,69.28472862288504,736141800.0,0.007270215876270969,0.02715865424159203,0.05591478701326036,6.752076771172473,17.41065727051031,372.25112569465915,5.645698827907782,0.14755848952610928,1067666019.089769,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,16.690000534057617,1.6660000085830688,0.0
2021-04-12,128.21617126464844,129.78907666965299,127.62022536816302,129.4666782429754,91420000.0,123.1994758605957,121.32420272827149,123.69688247680664,124.50809647085603,122.74055519767597,62.183478789435306,1.3787163452344515,-0.04415060023536126,1.4228669454698128,128.80666196594544,113.84174349059754,12.334652228347766,2.951383055271067,87.30609334162524,-12.69390665837476,170.60128911785944,71.74790007121996,815108000.0,-0.01323310622877616,0.04241455628305424,0.0827491586499356,3.8384205991065317,22.019290325847514,119.11560713205243,9.284708334479468,-0.02474316284085892,2107680490.4933414,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,16.90999984741211,1.6749999523162842,0.0,246.98741149902344,248.68605653049582,245.74238056329435,245.82925380369397,27148700.0,237.13819580078126,231.89896545410156,229.99649200439453,239.23991505664955,234.52889379491927,69.181260857914,5.020845603164389,2.932175972564057,2.0886696306003323,247.85570221311283,215.94222869509028,13.761800728834647,4.73831111853048,93.37595215845059,-6.624047841549426,153.9280897558426,73.36040591355628,878384300.0,0.00023463226629316658,0.02746229384823895,0.08216345417469739,8.185633242333498,24.404723838859855,229.26976897168853,8.685125256797049,0.16659794858149876,474996671.22547615,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,16.90999984741211,1.6749999523162842,0.0,387.7258605957031,387.9989924006899,386.36951484216655,386.9817474578698,56704900.0,380.3573272705078,374.82357635498045,367.66577514648435,381.272551005913,376.38314006511655,72.85602874880686,5.707734187469214,4.279718208621602,1.428015978847612,389.13986170156016,360.5072910084007,7.638946026714892,4.015309644337347,98.96547151861074,-1.0345284813892637,141.34142999901093,68.92382838576688,792846700.0,0.0003644775129421074,0.012993585171784394,0.03954756079041277,7.344099423932351,18.96628603795707,374.73161110719735,6.2242204580893015,0.1615068369467232,1105361253.559145,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,16.90999984741211,1.6749999523162842,0.0
2021-04-13,131.3326873779297,131.5573988456583,128.89028808957522,129.38854708502177,91266500.0,124.47343444824219,121.83417701721191,123.74899124145507,125.74893118123305,123.55885350055728,66.6441764415766,1.8678401888265341,0.3382475575770178,1.5295926312495163,130.49290428235614,113.17544975206769,14.213954535796594,2.979229092823838,98.54423714565385,-1.4557628543461458,175.92531681484226,71.82943332511152,906374500.0,0.02430673200222544,0.06512974982995035,0.10742265540890239,4.441833365323729,22.95482508860337,120.20151591811484,11.476923505330824,0.02109095474281825,2183568079.7205677,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,16.649999618530273,1.6230000257492065,0.0,249.4774169921875,250.15302240775816,247.87529141105716,248.29032131387373,23837500.0,239.38213348388672,233.04168319702148,230.51887969970704,241.10127904492916,235.95256267084957,71.11313996263834,5.568387290624031,3.459418236176052,2.108969054447979,250.5238910999941,215.55947529404887,15.003502946889169,4.625975389259354,97.50796366408703,-2.492036335912973,144.5682417102354,72.96972106832527,902221800.0,0.010081507709448267,0.04288716880415011,0.09883531770768061,8.96818342755095,26.44514934754466,231.5997234787454,11.255051549296024,0.20023919888381014,484693129.8847812,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,16.649999618530273,1.6230000257492065,0.0,388.87493896484375,389.50602805087846,387.2360332336046,387.6222177870492,56551000.0,381.9660949707031,375.6592361450195,368.49461486816404,382.6548033620822,377.5728351984239,73.86015281349559,5.987914343998057,4.6213574356968925,1.3665569083011642,391.15871368580963,360.1597586042294,8.251881518923545,3.8906442995470987,97.73872977317188,-2.2612702268281186,129.68280558968746,75.7190833046929,849397700.0,0.0029636361303710945,0.01659594260061925,0.043155114574581654,7.9510642127403575,20.642463387972107,377.11973974002603,5.943013199878481,0.17506760810738556,1130468376.5663254,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,16.649999618530273,1.6230000257492065,0.0
2021-04-14,128.98797607421875,131.88954730756276,128.62650578894565,131.83093211613695,87222800.0,125.65848770141602,122.14973487854004,123.7116746520996,126.33784843450317,124.07591279328695,60.83054368171448,2.0427284501616043,0.6791437360939352,1.3635847140676691,131.35128963496524,112.94818012211486,15.066024933373425,2.999501408951929,81.5985222783087,-18.401477721691293,137.2599134757916,71.43608479196394,819151700.0,-0.017853219564171963,0.03229091768788295,0.10116775792055455,4.720297992809212,23.898704296489086,121.56422186942005,8.926683110857837,0.0633975562254048,2115669857.859359,33.21151,0.0,47.763363,6.43,0.51,3189540126720.0,14935799808.0,400366010368.0,0.46632,0.31028998,1.38015,146.994,0.821,16.989999771118164,1.6380000114440918,0.0,246.6785125732422,249.80553625655904,246.26351216164986,248.50262935753858,23070900.0,241.67335510253906,233.90451202392578,230.83719329833986,242.11532150462241,236.97408170917268,66.09754074982584,5.710641111588217,3.9096628112584852,1.8009783003297315,252.26811210693447,215.54091194091708,15.701792089526093,4.54855029680577,87.1839322812604,-12.816067718739612,111.39978627454548,73.07329736037607,879150900.0,-0.011219069255607006,0.022768836655009173,0.10239350856898466,9.420328075758023,27.76467519271361,234.1971853288072,8.081002840094857,0.23003871246628638,467028422.919756,38.609905,0.0,11.520555,12.92,0.67,3707648344064.0,7432540160.0,270010007552.0,0.69074994,0.45671,0.3361,32.626,1.372,16.989999771118164,1.6380000114440918,0.0,387.546875,389.91103731628635,387.0005539307411,388.84667992638214,61659900.0,383.54095764160155,376.4519638061523,369.1812286376953,383.5442709326127,378.52274375095493,70.6090666018339,6.033247947000348,4.9037355379575835,1.1295124090427642,392.6641828105869,360.23974480171773,8.61316744931781,3.820632805689825,91.65008788248505,-8.349912117514952,109.03976982521777,77.81967867368685,787737800.0,-0.0034151441293156504,0.011953014135793971,0.042357990607469365,8.316692868906703,22.261421022483113,379.5969974021965,3.9067675236367156,0.18670507784808105,1091956591.8695753,27.031727,0.0,1.4569219,0.0,1.21,573925818368.0,917782016.0,0.0,0.0,0.0,0.0,0.0,0.0,16.989999771118164,1.6380000114440918,0.0
